"color","quality","alcohol","residual_sugar","density","pH"
"white",6,9.9,8.6,0.99454,3.2
"white",6,9.4,14.6,0.99863,3.16
"white",6,11.4,1.6,0.991,3.3
"white",6,9.9,8.6,0.99454,3.2
"white",6,9.4,14.6,0.99863,3.16
"white",5,9.2,1.1,0.99317,2.99
"white",7,10.5,3.7,0.99173,2.9
"white",7,11,8.9,0.99455,3.25
"white",7,11,8.9,0.99455,3.25
"white",5,12.1,4.7,0.99186,2.9
"white",7,11,8.9,0.99455,3.25
"white",7,12.8,3.1,0.98944,3.22
"white",6,10.5,5.8,0.9942,3.01
"white",6,10.5,5.8,0.9942,3.01
"white",6,10.5,5.8,0.9942,3.01
"white",5,9.5,1,0.99238,3
"white",6,9.2,15.8,0.99782,3.07
"white",6,11.1,1.5,0.99111,3.07
"white",7,12.3,5.2,0.99067,3.06
"white",6,11.1,1.5,0.99111,3.07
"white",6,12.6,2.5,0.98878,3.04
"white",5,9.5,1,0.99238,3
"white",6,9.2,15.8,0.99782,3.07
"white",6,10.8,5.9,0.9938,3.2
"white",6,11.3,3.1,0.99143,3
"white",7,12.8,3.1,0.98944,3.22
"white",6,10.5,5.8,0.9942,3.01
"white",6,9.8,11.5,0.99588,3.08
"white",6,8.5,18,1.00038,2.98
"white",5,9.3,4.8,0.99424,3.16
"white",5,9.2,8.5,0.99626,3.2
"white",6,11.4,1.6,0.99076,3.21
"white",6,8.5,18,1.00038,2.98
"white",5,9.3,4.8,0.99424,3.16
"white",4,8.4,5.9,0.99536,3.06
"white",5,9.2,1.1,0.99318,3.04
"white",5,9.2,8.5,0.99626,3.2
"white",6,10.4,13.1,0.99726,3.18
"white",6,11.6,4.1,0.99126,3.27
"white",6,12.4,2.9,0.98998,3.25
"white",6,10.4,13.1,0.99726,3.18
"white",5,9.3,1.1,0.99304,3.09
"white",6,12.2,1.5,0.9892,3.2
"white",6,11,7.75,0.99296,3.22
"white",5,11.4,1.15,0.99047,3.11
"white",5,9.5,1,0.9924,3.06
"white",5,9.2,17.8,0.9989,3.07
"white",6,11.1,5.7,0.99338,3.13
"white",5,9.2,17.8,0.9989,3.07
"white",6,11,7.4,0.99404,3.24
"white",5,9.9,1.4,0.99287,3.14
"white",5,9.9,1.4,0.99286,3.14
"white",5,9.5,1,0.9924,3.06
"white",4,12.4,4.4,0.99058,3.35
"white",5,9.4,1.6,0.9934,3.21
"white",5,9.3,7.9,0.99545,3.23
"white",7,8.7,15.5,0.9984,2.9
"white",7,8.7,15.5,0.9984,2.9
"white",7,8.7,15.5,0.9984,2.9
"white",7,8.7,15.5,0.9984,2.9
"white",7,9,17.55,0.99971,2.94
"white",6,10.7,13.5,0.99546,3
"white",6,10.7,13.5,0.99546,3
"white",6,11.3,1.3,0.99058,3.02
"white",7,8.7,15.5,0.9984,2.9
"white",6,11.7,11.6,0.99314,2.96
"white",5,9.3,7.9,0.99545,3.23
"white",7,8.7,15.5,0.9984,2.9
"white",7,9,17.55,0.99971,2.94
"white",6,11.7,11.6,0.99314,2.96
"white",5,10.7,13.15,0.99565,3.23
"white",6,11.4,1.9,0.99056,3.05
"white",6,10.7,13.5,0.99546,3
"white",6,11.3,1.3,0.99058,3.02
"white",5,10,6.1,0.99362,3.19
"white",5,10,6.1,0.99362,3.19
"white",6,11.2,1.9,0.99196,3.15
"white",5,9.7,1.9,0.99255,3.07
"white",5,12.5,1.6,0.99027,3.42
"white",8,12.9,11.3,0.99302,3.27
"white",6,11.8,8.4,0.99257,3.16
"white",5,10.6,8.3,0.99506,3.16
"white",6,11.8,8.4,0.99257,3.16
"white",6,10.7,12.2,0.9952,3.19
"white",5,9.9,8,0.99498,3.21
"white",6,12,1.3,0.9903,2.96
"white",7,10.4,12.7,0.99706,3.15
"white",5,8.5,1.3,0.99398,3.19
"white",4,9.9,10.5,0.99588,3.13
"white",6,9.4,12.5,0.99691,3.08
"white",5,10.4,9.6,0.99608,3.13
"white",6,11,1.5,0.99142,3.3
"white",6,11,1.5,0.99138,3.3
"white",6,10.4,7.8,0.99432,3.19
"white",6,9.8,10.8,0.99592,3.1
"white",6,9.4,12.5,0.99691,3.08
"white",6,10.6,8.6,0.99432,3.23
"white",5,10.1,1.2,0.99266,3.28
"white",8,11.5,14.5,0.99456,3.06
"white",6,11.4,3.7,0.9915,3.06
"white",6,9.2,1.1,0.99322,3.03
"white",6,9.7,1.1,0.9927,3.12
"white",6,11.3,3.8,0.99173,3.07
"white",6,9.6,4.6,0.99412,3.15
"white",6,8.9,10.2,0.99666,2.86
"white",6,10,7.9,0.99425,3.26
"white",6,9.2,2.4,0.99314,3.18
"white",6,9,10.7,0.99672,3.08
"white",7,12.8,4.9,0.99024,3.09
"white",6,9,10.7,0.99672,3.08
"white",5,9.5,1.1,0.99366,3.08
"white",6,10,7.9,0.99425,3.26
"white",5,11,5.6,0.99299,3.22
"white",6,9.2,2.4,0.99314,3.18
"white",6,10.6,14.2,0.99528,3.08
"white",5,10,9.5,0.99568,3.23
"white",5,10,9.5,0.99568,3.23
"white",7,11.7,4.1,0.99062,3.31
"white",7,12.5,4.7,0.99058,3.12
"white",7,11.1,1.4,0.99059,3.07
"white",5,9.7,0.9,0.99119,3.16
"white",6,12.3,20.3,0.99727,3.04
"white",6,12.2,3.5,0.99021,3.18
"white",6,11.3,2.7,0.99238,3.75
"white",5,11.6,1.2,0.99164,3.22
"white",6,11.3,1.2,0.99006,3.31
"white",6,11.1,2,0.99078,3.27
"white",6,11.2,1.1,0.99036,3.26
"white",6,11.3,1.5,0.99123,3.15
"white",6,12,1.2,0.98978,3.07
"white",6,8.8,18.1,0.99908,3.15
"white",6,8.8,18.1,0.99908,3.15
"white",8,12,3.6,0.99022,3.15
"white",7,12,3.5,0.99024,3.15
"white",5,9,12.1,0.9973,3.01
"white",6,9.3,17.45,0.99853,3.12
"white",6,8.7,12.1,0.99769,3.14
"white",6,12.8,3,0.98954,3.1
"white",7,11.5,1.6,0.98974,3.1
"white",5,10,5.7,0.99382,3.08
"white",5,10,5.6,0.99383,3.09
"white",5,10.3,6.8,0.99538,3.33
"white",5,10.4,15.6,0.99734,3.25
"white",7,13.4,6,0.98981,3.22
"white",6,11.2,1.8,0.99095,3.05
"white",5,9.1,8.6,0.9964,3.26
"white",5,9.1,8.6,0.9964,3.26
"white",6,10.8,11.5,0.99411,3.33
"white",6,12.5,7.8,0.9915,3.24
"white",5,11.3,2.4,0.99234,3.63
"white",6,12.8,5,0.99016,3.46
"white",5,9.1,8.6,0.9964,3.26
"white",6,12.7,1.5,0.98949,3.22
"white",7,11,5.4,0.99287,3.1
"white",6,10.4,11.9,0.99544,3.02
"white",6,10.4,11.9,0.99544,3.02
"white",6,10.7,9,0.9941,3.25
"white",6,10.9,10,0.994,3.22
"white",6,10.4,11.9,0.99544,3.02
"white",6,10.4,11.9,0.99546,3.03
"white",7,9.7,15.5,0.99737,3.16
"white",7,11,5.4,0.99287,3.1
"white",6,9.6,15,0.99767,3.19
"white",7,13.9,1.4,0.98711,3.1
"white",5,9.4,9.4,0.99714,3.07
"white",6,12.5,3.7,0.99134,3.1
"white",6,9.6,15,0.99767,3.19
"white",5,9.5,1.4,0.9927,3.19
"white",5,9.6,6.5,0.9948,3.19
"white",5,9.5,1.4,0.9927,3.19
"white",5,9.6,6.3,0.99481,3.18
"white",7,8.7,13.7,0.99825,2.9
"white",7,8.7,13.7,0.99825,2.9
"white",7,8.7,13.7,0.99825,2.9
"white",7,8.7,13.7,0.99825,2.9
"white",7,8.7,13.7,0.99825,2.9
"white",7,8.7,13.7,0.99825,2.9
"white",5,10.4,1.5,0.99192,3.18
"white",5,10.7,1.6,0.99184,3.22
"white",7,12,1.4,0.99019,3.17
"white",7,12.1,3.5,0.98998,3.19
"white",8,13.1,1,0.98886,3.31
"white",6,12.4,1.4,0.98998,3.32
"white",7,12.6,1.5,0.98949,3.24
"white",7,8.7,13.7,0.99825,2.9
"white",5,12,1.6,0.99009,3.15
"white",6,11.6,5.2,0.99252,3.27
"white",5,9.3,1.4,0.99288,2.92
"white",6,9.3,11.9,0.99659,3.06
"white",7,11.1,2.4,0.99133,3.2
"white",6,10.2,3.2,0.99324,3.1
"white",6,10.6,1.7,0.99164,3.23
"white",7,11.3,4.2,0.99107,3.16
"white",5,9.4,15.4,0.9986,3.2
"white",6,9.3,13,0.99708,3.09
"white",6,11.1,5.6,0.99163,2.96
"white",6,9.9,9.7,0.99605,3.13
"white",7,11.8,2.5,0.99065,3.31
"white",7,12.6,4,0.9903,3.26
"white",5,9.4,15.4,0.9986,3.2
"white",5,10.5,1.2,0.99236,3.06
"white",6,12.3,2,0.98948,3.19
"white",6,11.3,1.2,0.99045,3.32
"white",5,9.6,5.1,0.9939,3.07
"white",6,12,1.4,0.98985,3.2
"white",5,11.2,1.2,0.99138,3.09
"white",6,10.2,6.5,0.99348,3.12
"white",6,12.4,1.3,0.99066,2.98
"white",6,10.2,6.5,0.99348,3.12
"white",8,13.4,2.7,0.98862,2.94
"white",6,12.6,1.3,0.98865,3.24
"white",5,9.8,7.4,0.99472,3.18
"white",5,9.1,12.9,0.99792,2.94
"white",6,12.4,1.3,0.99066,2.98
"white",6,12.5,1.2,0.99035,3.03
"white",6,11.7,2.6,0.99086,3.05
"white",6,12.9,2.3,0.99013,3.29
"white",5,10.1,1.3,0.99266,3.3
"white",6,10.3,10.5,0.99517,3.06
"white",6,11.7,2.6,0.99086,3.05
"white",6,10.3,14.4,0.99666,3.24
"white",7,10.8,1.2,0.991,3.34
"white",6,11.2,3.1,0.99068,3.25
"white",6,11.8,1.7,0.99084,3.29
"white",6,9.8,6,0.9939,3.08
"white",6,10,11.8,0.99624,3.04
"white",4,8.8,6.2,0.99602,3.24
"white",4,10.1,1.4,0.9926,3.14
"white",5,9.5,12.1,0.99718,3.05
"white",5,9.5,12.1,0.99718,3.05
"white",5,9.5,12.1,0.99718,3.05
"white",4,9.2,3.9,0.99344,3.07
"white",6,12.2,4.6,0.99184,2.92
"white",5,9.5,12.1,0.99718,3.05
"white",6,11.3,1.2,0.99033,3.22
"white",6,12.1,8.1,0.99248,3.26
"white",4,9.2,3.9,0.99344,3.07
"white",4,11.2,1.1,0.99076,3.51
"white",7,12.5,6.5,0.99092,3.29
"white",5,10.6,10.1,0.99486,3.31
"white",7,10.4,10.7,0.99464,3.25
"white",7,10.1,3.2,0.99235,3.44
"white",6,9.9,12.4,0.99612,3.11
"white",6,11,5.2,0.99202,2.97
"white",6,10,5,0.99261,2.94
"white",6,12.7,2.5,0.98964,3.14
"white",6,12.1,9.2,0.99206,3.07
"white",6,10.4,6.9,0.9938,3.23
"white",6,10.4,2,0.99204,3.24
"white",5,9.2,15,0.99736,3.14
"white",5,9.2,15,0.99736,3.14
"white",5,10.5,1.2,0.99192,3.05
"white",5,9.2,15,0.99736,3.14
"white",7,11.9,1.8,0.99002,3.27
"white",6,10.1,10.8,0.996,3.08
"white",6,11.1,3.9,0.99237,3.1
"white",7,10.8,4.2,0.99214,3.13
"white",6,11.8,2,0.99041,3.16
"white",5,9.2,13.5,0.9982,3.04
"white",5,9.2,13.3,0.99822,3.04
"white",6,12.3,2.2,0.9893,3.07
"white",6,10.1,1.4,0.99274,3.09
"white",6,11.4,1.6,0.99105,3.25
"white",6,10.4,2.2,0.99209,3.19
"white",6,9.8,14.8,0.99676,3.2
"white",6,9.9,1.8,0.99251,3.3
"white",6,9.8,14.8,0.99676,3.2
"white",4,11.2,1.3,0.99082,3.48
"white",5,10.9,9.9,0.99567,3.15
"white",5,9.2,5.1,0.99416,3.15
"white",5,9.2,5.1,0.99416,3.15
"white",5,12,1.5,0.9887,2.96
"white",6,12.1,1.5,0.98871,2.96
"white",6,12.4,11.1,0.99248,3.75
"white",6,11.2,5.25,0.99184,3.22
"white",7,12.7,2.3,0.98952,3.32
"white",6,12.2,7.9,0.99267,3.26
"white",6,12.2,8,0.99269,3.26
"white",6,12.2,1.4,0.98912,3.23
"white",6,11.2,5.25,0.99184,3.22
"white",7,12.7,2.3,0.98952,3.32
"white",7,12.7,2.3,0.9895,3.31
"white",6,12.1,3.5,0.98999,3.17
"white",5,9.4,13.7,0.9981,3.11
"white",6,10.1,NA,0.995,3.07
"white",5,9.4,15.4,0.99848,3.08
"white",6,8.9,16,0.99862,3.22
"white",6,8.9,16,0.99862,3.22
"white",6,8.9,16,0.99862,3.22
"white",6,8.9,16,0.99862,3.22
"white",7,13,2.4,0.98886,3.56
"white",5,10.3,5.5,0.99474,3.08
"white",4,10.1,2.3,0.99126,3.07
"white",6,10.5,16.8,0.99691,3.23
"white",6,8.9,16,0.99862,3.22
"white",5,10.1,17.8,0.99773,3.3
"white",5,10.1,17.8,0.99773,3.3
"white",6,11,6.8,0.9928,3.15
"white",6,11,6.8,0.9928,3.15
"white",6,11,6.8,0.9928,3.15
"white",6,11,6.8,0.9928,3.15
"white",5,10,1.6,0.99288,3.08
"white",6,10.5,4.7,0.99202,2.88
"white",6,9.7,11.8,0.99606,2.87
"white",5,10.1,17.8,0.99773,3.3
"white",5,9.4,15.7,0.99922,3.25
"white",6,11.2,5.8,0.99296,3.17
"white",5,9.4,15.7,0.99922,3.25
"white",5,10.8,9,0.99468,3.1
"white",5,9.4,15.7,0.99922,3.25
"white",6,11.2,5.8,0.99296,3.17
"white",6,11,8.8,0.99388,3.13
"white",6,12.4,10.2,0.99315,3.44
"white",6,9.4,6.6,0.99478,3.1
"white",5,9.4,6.5,0.99478,3.1
"white",5,9.5,8.9,0.99692,3.01
"white",6,10,11.1,0.99616,3.05
"white",6,12.5,4.2,0.9902,3.16
"white",6,10.9,1.6,0.9921,3.39
"white",6,10.5,7.4,0.99462,3.38
"white",6,10.8,11.5,0.99476,3.22
"white",7,11,1.6,0.99178,3.38
"white",6,11.8,2,0.99081,3.33
"white",6,12.6,4.8,0.99198,3.36
"white",6,10.2,9.8,0.99545,3.17
"white",5,12,1.9,0.98997,3.12
"white",6,12.5,4.2,0.9902,3.16
"white",6,11.5,1.6,0.99089,3.32
"white",7,11.94,7.3,0.99172,3.2
"white",7,12.8933333333333,5.4,0.9901,3.12
"white",5,9.4,10.4,0.99681,3.13
"white",7,12.2,1.9,0.9893,3
"white",7,11.94,7.3,0.99172,3.2
"white",7,12.8933333333333,5.4,0.9901,3.12
"white",5,9.5,7.7,0.99527,3.16
"white",6,10.6,11.5,0.99445,3
"white",7,10.5,1.2,0.99198,3.04
"white",6,11.4666666666667,2.2,0.99085,2.89
"white",6,11.4,1,0.99033,3.4
"white",5,9.5,8.2,0.99538,3.12
"white",5,9.2,8.3,0.99627,3.11
"white",5,9.5,8.2,0.99538,3.12
"white",5,10.98,9.3,0.99433,3.23
"white",5,9.4,8.1,0.9954,3.12
"white",5,9.5,8.2,0.99538,3.12
"white",5,9.2,8.3,0.99627,3.11
"white",8,8.8,13.9,0.99807,2.94
"white",8,8.8,13.9,0.99807,2.94
"white",8,8.8,13.9,0.99807,2.94
"white",8,8.8,13.9,0.99807,2.94
"white",8,8.8,13.9,0.99807,2.94
"white",8,8.8,13.9,0.99807,2.94
"white",8,8.8,13.9,0.99807,2.94
"white",8,10.4,2,0.99232,3.23
"white",8,8.8,13.9,0.99807,2.94
"white",6,10.0333333333333,15.7,0.99788,3.04
"white",6,11.3,1.2,0.99108,3.44
"white",6,10.4,1.5,0.99234,3.37
"white",6,9.2,1.2,0.99288,2.96
"white",6,11.1,3.2,0.99195,3.11
"white",6,9.2,1.2,0.99288,2.96
"white",7,11.3,2.6,0.99121,3.03
"white",6,9.1,13.2,0.99839,2.98
"white",5,9.4,10.4,0.99738,2.96
"white",6,13.2,5.7,0.98963,2.82
"white",6,12.7,2.5,0.98946,3.22
"white",5,10.7,1.6,0.99178,3.18
"white",6,11.4333333333333,1.4,0.99136,3.11
"white",6,11.1,7.4,0.99323,3.27
"white",6,12.7,2.5,0.98946,3.22
"white",5,10.5333333333333,5.6,0.99313,3.25
"white",6,11.6,3.6,0.9912,3.31
"white",5,9.53333333333333,7.5,0.99504,3.18
"white",6,9.8,5.8,0.99461,3.17
"white",5,10.7,1.6,0.99178,3.18
"white",6,12,1.5,0.99008,3.22
"white",6,12.8,2.9,0.98959,3.12
"white",5,9.5,11.2,0.99663,3.14
"white",6,10.9333333333333,9.65,0.99334,2.99
"white",5,9.1,10.1,0.99561,2.86
"white",6,12.6,3.2,0.98959,3.26
"white",5,9.5,11.2,0.99663,3.14
"white",6,10.9,11.45,0.99418,2.98
"white",6,10.9333333333333,9.65,0.99334,2.99
"white",5,9.6,4.5,0.9937,3.02
"white",5,9.3,2.7,0.99372,3.18
"white",6,11.3666666666667,3.5,0.99157,3.05
"white",6,12.5,1.7,0.98918,3.14
"white",5,9.5,2.1,0.9932,3.16
"white",6,11,4.8,0.99235,3.22
"white",5,9.4,5,0.99373,3.02
"white",6,11.3333333333333,2.6,0.9914,3.21
"white",5,8.8,6.6,0.99494,2.94
"white",5,9.4,5,0.99373,3.02
"white",6,11.0666666666667,7.3,0.99332,3.31
"white",6,12.2,5,0.99198,3.22
"white",6,11,1.7,0.99142,3.2
"white",6,11.3333333333333,2.6,0.9914,3.21
"white",5,9.5,8.2,0.99542,3.23
"white",5,9.5,8.2,0.99542,3.23
"white",6,11,5,0.9924,3.28
"white",6,11.2,1.2,0.99112,3.11
"white",6,9.3,7.1,0.99534,3.08
"white",4,10.8,9.5,0.99338,3.05
"white",5,9.2,15.8,0.99804,3.14
"white",5,9.4,15.5,0.99899,3.25
"white",5,9.2,15.8,0.99804,3.14
"white",6,10.5,17.05,0.99724,3.25
"white",6,10.8,12.7,0.99526,3.26
"white",5,9.4,12.3,0.99676,3.1
"white",5,9.8,11.8,0.99699,3.11
"white",5,9.8,11.8,0.99699,3.11
"white",5,9.8,11.8,0.99699,3.11
"white",5,9.4,12.3,0.99676,3.1
"white",5,9.8,11.8,0.99699,3.11
"white",6,12.1,13.6,0.99461,3.02
"white",6,12.3,5.2,0.99116,3.17
"white",5,9.73333333333333,6.2,0.99362,3.19
"white",5,9.4,7.9,0.99512,3.21
"white",5,9.4,7.9,0.99512,3.21
"white",7,12.8,3.3,0.9895,3.17
"white",6,11.05,2.8,0.99043,2.92
"white",5,9.4,7.9,0.99512,3.21
"white",7,12.8,3.3,0.9895,3.17
"white",5,9.73333333333333,6.3,0.99391,3.11
"white",7,13.1,4.9,0.98963,3.23
"white",7,11.5,10.4,0.99335,3.04
"white",7,13.1,4.9,0.98963,3.23
"white",7,11.5,10.4,0.99335,3.04
"white",5,9.1,16,0.99824,3.08
"white",5,9.75,6.3,0.99391,3.11
"white",6,10.5,2.2,0.9917,3.19
"white",6,8.8,17.3,0.99906,3.08
"white",6,8.8,17.3,0.99906,3.08
"white",6,8.8,17.3,0.99906,3.08
"white",6,8.8,17.3,0.99906,3.08
"white",6,10.5,2.2,0.9917,3.19
"white",6,10.5,2.2,0.9917,3.19
"white",6,8.8,17.3,0.99906,3.08
"white",6,9.9,6.6,0.99415,3.22
"white",6,9.9,6.5,0.99418,3.22
"white",5,9.9,12.3,0.99611,3.11
"white",6,12.2,5,0.99124,3.2
"white",6,10.8,2.8,0.99179,3.27
"white",5,8.7,13.6,0.99886,2.96
"white",6,13.2,2.8,0.98924,3.21
"white",6,12.7,5.4,0.99045,3.15
"white",5,9.4,10.9,0.9969,3.21
"white",6,11.2,1.7,0.99196,3.25
"white",6,11.3333333333333,9.15,0.99339,3.24
"white",6,11.9,4.5,0.99224,3.36
"white",6,11.35,9.15,0.99339,3.24
"white",5,10.5,1.4,0.99184,3.22
"white",5,9.8,5.9,0.99428,3.09
"white",5,9.1,16.4,0.99834,3.06
"white",6,12.4,1.2,0.98918,3.16
"white",5,9.1,16.4,0.99834,3.06
"white",5,9.8,5.9,0.99428,3.09
"white",6,11.3,7.8,0.99241,3.39
"white",6,11.3,7.8,0.99241,3.39
"white",6,13.1,2.8,0.98816,3.48
"white",6,12.5,2.9,0.98916,3.04
"white",5,10.3,2.5,0.99329,3.18
"white",6,10.7,12.8,0.99535,3.23
"white",6,10.4,12.2,0.99552,3.05
"white",5,9.5,7.7,0.99514,3.22
"white",5,9.8,2.8,0.99304,3.24
"white",6,12.5,2.9,0.98916,3.04
"white",6,9.4,17.3,0.9984,3
"white",5,9,19.3,0.99911,3.14
"white",5,9,19.3,0.99911,3.14
"white",5,9,19.3,0.99911,3.14
"white",7,13,2.7,0.98952,3.24
"white",5,9.9,6.4,0.99403,3.27
"white",6,9.4,17.3,0.9984,3
"white",6,10.6,2.4,0.99312,3.27
"white",6,13.4,2.8,0.98968,3.23
"white",6,12.5,1.7,0.98946,3.12
"white",5,9.3,15.4,0.9981,3.11
"white",5,9.3,15.4,0.9981,3.11
"white",5,11,4.1,0.99306,3.36
"white",5,10.3,6.6,0.99378,3.2
"white",6,11.3,1.2,0.99036,3.24
"white",6,10.9,2.1,0.99094,3.03
"white",6,11.3,1,0.9908,3.76
"white",6,12.1,1.1,0.9899,3.36
"white",5,11.1,1.4,0.99173,3.18
"white",5,9.8,1.6,0.99356,3.11
"white",6,10.1,9.8,0.99571,3.2
"white",6,12.4,1.9,0.98945,3.26
"white",6,12.7,1.3,0.98865,3.11
"white",5,9.6,7.9,0.99514,3.14
"white",5,9.6,7.9,0.99514,3.14
"white",5,9.1,4.5,0.9943,3.24
"white",5,12.8,22.6,0.99636,3.1
"white",5,9.6,7.9,0.99514,3.14
"white",6,12.4,3.5,0.98987,3.18
"white",4,9.55,1.2,0.99288,3.23
"white",5,9.1,4.5,0.9943,3.24
"white",6,12.5,2,0.99064,3.29
"white",6,9.9,7.8,0.99394,3.16
"white",6,11.2,0.9,0.99175,3.47
"white",6,13,2.9,0.98926,3.13
"white",6,13,2.9,0.98926,3.13
"white",6,11.7,3.5,0.99057,3.2
"white",6,13.1,4.2,0.98898,2.97
NA,6,12,9.7,0.9932,3.08
"white",6,10.55,10.5,0.9972,3.36
"white",6,11.45,1.1,0.9902,3.04
"white",6,10.2,16.1,0.9988,3.18
"white",6,11.45,1.1,0.9902,3.04
"white",5,9.3,8.1,0.9958,3.1
"white",5,10.8,6.2,0.9935,3.09
"white",6,12.2,7.7,0.9925,3.27
"white",6,11,2.4,0.992,3.2
"white",6,10.4,16.3,0.9986,3.35
"white",6,11.4,2.3,0.9914,3.14
"white",7,14.05,8.4,0.9909,3.26
"white",5,10.7,8.5,0.9943,3.03
"white",5,10.2,6,0.994,3.15
"white",6,11.2,1.1,0.9904,3.22
"white",5,12.3333333333333,1.75,0.99,3.4
"white",4,11.5,2.6,0.9902,3.2
"white",5,9.5,1.3,0.9925,3.07
"white",6,13.4,2.1,0.9886,3.24
"white",6,12.5,1.1,0.9898,3.36
"white",6,12.5,1.1,0.9898,3.36
"white",6,11.2,2.8,0.9904,3.12
"white",5,8.8,9,0.9964,3.19
"white",6,11.2,2.8,0.9908,3.06
"white",6,12.7,2.2,0.9899,3.16
"white",6,9.8,5.1,0.993,3
"white",6,9.8,3.5,0.9944,3.14
"white",6,11.7,12.7,0.9956,3.32
"white",5,9.8,7.5,0.9949,3.19
"white",5,9.6,2,0.9929,3.17
"white",6,9.8,3.5,0.9944,3.14
"white",5,9.7,14.3,0.9975,3.12
"white",6,10,9.8,0.995,3.16
"white",6,11.7,12.7,0.9956,3.32
"white",6,12.3,12.7,0.9946,3.32
"white",6,9.8,5.1,0.993,3
"white",6,9,3.5,0.9934,3.03
"white",6,9.1,12.7,0.9984,3.06
"white",6,9.1,12.9,0.9984,3.06
"white",6,9.1,12.9,0.9984,3.06
"white",6,11.4,1.3,0.9908,3.32
"white",5,10.5,10.5,0.9963,3.14
"white",6,12.4,1.5,0.98914,3.13
"white",6,9.1,12.7,0.9984,3.06
"white",6,9.1,12.9,0.9984,3.06
"white",5,10.1,1.2,0.9937,3.18
"white",6,10.9,6.2,0.993,2.99
"white",5,11.05,8.8,0.9956,3.13
"white",6,12.75,3.9,0.98963,3.26
"white",6,12.7,1.3,0.98961,3.36
"white",5,11.1,9.1,0.9948,3.05
"white",5,11.1,9.1,0.9948,3.05
"white",6,12.75,3.9,0.98963,3.26
"white",6,13,1.8,0.989315,3.19
"white",6,12,2.1,0.989435,2.96
"white",6,11.5,1.4,0.9899,3.35
"white",5,10.5,14.7,0.998275,3.39
"white",5,11.1,9.1,0.9948,3.05
"white",6,11.1,1.9,0.9914,3.1
"white",6,11.1,1.8,0.9915,3.11
"white",6,13.1,9.6,0.9924,3.22
"white",6,12.75,3.9,0.98963,3.26
"white",6,12.7,1.3,0.98961,3.36
"white",5,9.6,11.8,0.997,3.09
"white",5,11.7,1.9,0.9914,3.26
"white",6,9.7,12,0.997,3.17
"white",6,10.9,7.9,0.9944,3.38
"white",7,10.7,9.3,0.9958,3.34
"white",6,13.8,4.6,0.98889,3.33
"white",6,12.15,2.2,0.989465,3.11
"white",7,10.8,10.2,0.9954,3.49
"white",7,10.7,10.6,0.9947,3.4
"white",7,10.8,1.4,0.9912,3.16
"white",5,10.8,9.1,0.9965,3.66
"white",5,12,11.1,0.9948,3.03
"white",5,10.8,9.1,0.9965,3.66
"white",6,12.2,4.4,0.9925,3.23
"white",6,9.4,2.8,0.9936,3.18
"white",6,11.4,1.1,0.9898,3.3
"white",7,12.5,1.3,0.98948,3.35
"white",7,13.05,1.2,0.98823,3.2
"white",6,12.4,3.3,0.9896,3.1
"white",7,12.9,9.7,0.9908,3.08
"white",7,12,2.3,0.9906,3.34
"white",5,11.3,1.1,0.9904,3.19
"white",6,10,11.4,0.99754,3.21
"white",7,11.8,1.2,0.9898,3.42
"white",6,9.4,14.7,0.998365,2.99
"white",6,8.8,13.8,0.99837,2.97
"white",6,11.1,1.3,0.99125,3.46
"white",6,10.5,6.3,0.9943,3.1
"white",6,9.3,7.9,0.99488,2.86
"white",6,11.4,2,0.99034,3.02
"white",6,11.8,11.8,0.99322,3.41
"white",6,12.4,1.2,0.98895,3.28
"white",6,11.6,10,0.99457,3.12
"white",5,11.1,5.2,0.99304,3.26
"white",6,12.4,1.2,0.98895,3.28
"white",6,11.1,7.2,0.99331,3.22
"white",6,11,9.9,0.99435,3.01
"white",6,12.2,5.3,0.99122,3.12
"white",6,11,13.55,0.99544,3.2
"white",6,12.9,2.2,0.989,3.32
"white",6,10.9,9.9,0.99414,3.07
"white",6,13.4,4.3,0.99014,3.22
"white",6,10.7,13,0.99551,3.15
"white",6,11,13.55,0.99544,3.2
"white",7,11.4,1,0.9908,3.3
"white",6,10.2,1.1,0.9927,3
"white",6,11,6.9,0.99244,2.8
"white",6,9.1,13.4,0.99752,3.06
"white",6,11,4.6,0.99114,3.18
"white",6,11.5,9.9,0.99326,3.11
"white",6,12,3,0.9906,3.16
"white",5,11.2,5.8,0.993,3.04
"white",6,11.2,12.9,0.99479,3.12
"white",7,12.6,3.2,0.98942,2.9
"white",4,11,0.8,0.99036,3.14
"white",6,10.8,2.5,0.99201,3.22
"white",5,10.9,2.4,0.99184,3.25
"white",5,9.8,7.2,0.99441,3.16
"white",5,9.8,7.3,0.99442,3.15
"white",5,9.5,6.3,0.99474,2.9
"white",7,11.2666666666667,4.25,0.9916,3.26
"white",5,10.8,1.2,0.99198,3.01
"white",7,13.4,2,0.98949,3.36
"white",7,11.3,4.25,0.9916,3.26
"white",5,8.9,4.7,0.99556,3.22
"white",6,11.2,4.5,0.99151,3.07
"white",7,11.5,1.4,0.99158,3.22
"white",7,13,4.1,0.9902,3.26
"white",6,12.6,5.3,0.99204,3.36
"white",6,13.1,4.2,0.98988,3.26
"white",5,11.2,6.65,0.99344,3.05
"white",6,11.7,8.2,0.99394,3.39
"white",6,10.9,2.6,0.99153,3.18
"white",6,10.9,2.6,0.99153,3.18
"white",7,11.6,2,0.98981,3.04
"white",7,10.4,12.2,0.99524,3.23
